0022200875,2023-02-15 00:00:00,39.90111111,-75.17194444
0022201176,2023-04-04 00:00:00,35.225,-80.83916667
0021901232,2020-07-30 00:00:00,34.04305556,-118.2672222
0022100481,2021-12-23 00:00:00,32.79055556,-96.81027778
0022000149,2021-01-11 00:00:00,35.225,-80.83916667
0022000583,2021-03-12 00:00:00,29.42694444,-98.4375
0021900301,2019-12-03 00:00:00,43.642549,-79.3812204
0022200948,2023-03-03 00:00:00,42.36630278,-71.06222778
0022100502,2021-12-27 00:00:00,33.75722222,-84.39638889
0022101034,2022-03-16 00:00:00,41.49638889,-81.68805556
0022100123,2021-11-04 00:00:00,34.04305556,-118.2672222
0022200186,2022-11-12 00:00:00,42.69694444,-83.24555556
0021800142,2018-11-05 00:00:00,28.53916667,-81.38361111
0021901314,2020-08-13 00:00:00,40.76833333,-111.9011111
0021800736,2019-01-27 00:00:00,34.04305556,-118.2672222
0022200200,2022-11-14 00:00:00,28.53916667,-81.38361111
0022200524,2022-12-29 00:00:00,39.76388889,-86.15555556
0022100875,2022-02-16 00:00:00,42.36630278,-71.06222778
0022100422,2021-12-15 00:00:00,35.46333333,-97.515
0022000127,2021-01-08 00:00:00,29.75083333,-95.36222222
0022000117,2021-01-06 00:00:00,38.64916667,-121.5180556
0021900150,2019-11-12 00:00:00,39.74861111,-105.0075
0021900010,2019-10-23 00:00:00,29.42694444,-98.4375
0022200763,2023-01-30 00:00:00,45.53166667,-122.6666667
0021900222,2019-11-22 00:00:00,39.74861111,-105.0075
0022100098,2021-11-01 00:00:00,42.36630278,-71.06222778
0022000352,2021-02-06 00:00:00,38.64916667,-121.5180556
0021900727,2020-02-01 00:00:00,34.04305556,-118.2672222
0021801020,2019-03-14 00:00:00,39.76388889,-86.15555556
0021800277,2018-11-23 00:00:00,37.75027778,-122.2030556
0022100800,2022-02-05 00:00:00,45.53166667,-122.6666667
0022000659,2021-03-22 00:00:00,43.04361111,-87.91694444
0021900780,2020-02-08 00:00:00,39.76388889,-86.15555556
0022200687,2023-01-20 00:00:00,29.42694444,-98.4375
0022000177,2021-01-14 00:00:00,39.74861111,-105.0075
0021800711,2019-01-23 00:00:00,39.90111111,-75.17194444
0022200631,2023-01-12 00:00:00,45.53166667,-122.6666667
0022200320,2022-11-30 00:00:00,39.74861111,-105.0075
0022200035,2022-10-22 00:00:00,39.74861111,-105.0075
0022101004,2022-03-11 00:00:00,34.04305556,-118.2672222
0022000497,2021-02-24 00:00:00,40.76833333,-111.9011111
0022001073,2021-05-16 00:00:00,40.75055556,-73.99361111
0021901284,2020-08-08 00:00:00,32.79055556,-96.81027778
0021800820,2019-02-08 00:00:00,40.68265,-73.97468889
0022000247,2021-01-23 00:00:00,32.79055556,-96.81027778
0021800318,2018-11-29 00:00:00,38.64916667,-121.5180556
0022000834,2021-04-14 00:00:00,44.97944444,-93.27611111
0022100017,2021-10-22 00:00:00,41.49638889,-81.68805556
0021900048,2019-10-28 00:00:00,29.42694444,-98.4375
0021800123,2018-11-02 00:00:00,33.44583333,-112.0713889
0022000390,2021-02-10 00:00:00,34.04305556,-118.2672222
0022200665,2023-01-17 00:00:00,43.04361111,-87.91694444
0022001074,2021-05-16 00:00:00,35.46333333,-97.515
0022100832,2022-02-10 00:00:00,38.89805556,-77.02083333
0022000468,2021-02-21 00:00:00,43.642549,-79.3812204
0022100048,2021-10-25 00:00:00,39.74861111,-105.0075
0022100237,2021-11-19 00:00:00,33.44583333,-112.0713889
0022200178,2022-11-11 00:00:00,40.75055556,-73.99361111
0022100265,2021-11-23 00:00:00,45.53166667,-122.6666667
0021800261,2018-11-21 00:00:00,32.79055556,-96.81027778
0022200156,2022-11-07 00:00:00,37.75027778,-122.2030556
0022000712,2021-03-29 00:00:00,29.75083333,-95.36222222
0022200694,2023-01-21 00:00:00,33.75722222,-84.39638889
0021900015,2019-10-24 00:00:00,29.75083333,-95.36222222
0021800567,2019-01-04 00:00:00,41.49638889,-81.68805556
0022200742,2023-01-28 00:00:00,40.68265,-73.97468889
0022000625,2021-03-17 00:00:00,32.79055556,-96.81027778
0022200144,2022-11-07 00:00:00,35.225,-80.83916667
0021900468,2019-12-27 00:00:00,28.53916667,-81.38361111
0022200407,2022-12-12 00:00:00,45.53166667,-122.6666667
0022000604,2021-03-15 00:00:00,40.68265,-73.97468889
0022100895,2022-02-24 00:00:00,38.64916667,-121.5180556
0021800132,2018-11-03 00:00:00,45.53166667,-122.6666667
0022100509,2021-12-28 00:00:00,25.78138889,-80.18805556
0022200545,2022-12-31 00:00:00,35.46333333,-97.515
0021800588,2019-01-06 00:00:00,35.46333333,-97.515
0021800064,2018-10-25 00:00:00,28.53916667,-81.38361111
